Unnamed: 0,Unnamed: 1,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.linear_acceleration.x,.linear_acceleration.y,Unnamed: 11,.orientation.x.1,.orientation.y.1,.orientation.z.1,.orientation.w.1,.angular_velocity.x.1,.angular_velocity.y.1,.angular_velocity.z.1,.linear_acceleration.x.1,.linear_acceleration.y.1,.linear_acceleration.z,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,.linear_acceleration.z.1,emg_0.1,emg_1.1,emg_2.1,emg_3.1,emg_4.1,emg_5.1,emg_6.1,emg_7,.orientation.x.2,.orientation.y.2,.orientation.z.2,.orientation.w.2,.angular_velocity.x.2,.angular_velocity.y.2,.angular_velocity.z.2,.linear_acceleration.x.2,.linear_acceleration.y.2,emg_7.1,.orientation.x.3,.orientation.y.3,.orientation.z.3,.orientation.w.3,.angular_velocity.x.3,.angular_velocity.y.3,.angular_velocity.z.3,.linear_acceleration.x.3,.linear_acceleration.y.3,.linear_acceleration.z.2,emg_0.2,emg_1.2,emg_2.2,emg_3.2,emg_4.2,emg_5.2,emg_6.2,.linear_acceleration.z.3,emg_0.3,emg_1.3,emg_2.3,emg_3.3,emg_4.3,emg_5.3,emg_6.3,emg_7.2,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,emg_7.3,pos_1.1,pos_2.1,pos_3.1,pos_4.1,pos_5.1,pos_6.1,pos_7,pos_8,pos_9,vel_1,vel_2,vel_3,vel_4,pos_7.1,pos_8.1,pos_9.1,vel_1.1,vel_2.1,vel_3.1,vel_4.1
0,-0.9999476768522394,-0.4931951388692695,0.2275948313258385,0.530093621674106,0.1187255939553275,-0.0430862463971621,0.1408487830594852,0.0836325237592395,0.3672473867595819,-0.1612497378905431,-1.0,-0.4953940357968251,0.2242233697356232,0.5314511730210895,0.1185053628142646,-0.0423472027196808,0.1431332923293209,0.1438225976768742,0.3170731707317073,-0.0700356468861396,0.1066736731476615,-0.7870632914363349,-0.826381087124762,-0.6932152270305441,-0.4608163240430327,-0.7516382346234585,-0.7926168381250734,-0.8021679256173521,0.0105097214923803,-0.7970569931818773,-0.792827024598439,-0.6459041322401691,-0.3961339970948792,-0.7404163621766708,-0.7948380040362129,-0.7805098851634505,-0.8360020446089518,-0.4837932410543107,-0.8800022823886471,0.309623785821232,-0.8634744123937118,0.2566592941629003,0.0581125058112505,-0.032495401594114,0.1904145077720206,-0.2720768216908303,-0.8197803646476258,-0.4842574387608802,-0.87657076373283,0.3121295629161245,-0.8642573608329118,0.3153187806519858,0.071284673795134,-0.0275904353157572,0.1532815198618307,-0.3187723592543777,-0.4887256143906764,-0.7882733994182178,-0.7904468288565296,-0.8283322984059277,-0.8099583048603038,-0.8558922525601458,-0.7901940985037161,-0.9067467438533148,-0.5535850012667849,-0.7957112519077306,-0.8189949350790448,-0.8468055887436148,-0.8355109845405841,-0.838764240042625,-0.8097045650962327,-0.9063012915891476,-0.8810707742898993,-0.3990880659740095,-0.9030283124965756,0.0949776517572022,-0.8460530890940925,-0.2279763335055989,-0.6441986260676149,-0.8889073245389447,-0.3990889631430532,-0.9030262860250948,0.0949766453886641,-0.8460571544482671,-0.2279799717643754,-0.6441998047537871,-0.2102704016827643,0.882306447415103,0.882306447415103,0.0124940503116036,0.0778917105178806,0.0499278139217308,-0.1374876390236319,-0.2102714337665174,0.8823389537755615,0.8823389537755615,0.0099660186544796,0.0770636318777615,0.0394179945866564,-0.1447626192447675
1,-0.9998953537044788,-0.4903038735104485,0.2272405942678369,0.529387386383828,0.1190796472873005,-0.0222452146921884,0.1679114313329234,0.038859556494192,0.3282229965156794,-0.1757181799119312,-0.9999476768522394,-0.4931951388692695,0.2275948313258385,0.530093621674106,0.1187255939553275,-0.0430862463971621,0.1408487830594852,0.0836325237592395,0.3672473867595819,-0.1612497378905431,0.0982658959537571,-0.7900255261979404,-0.8585752285639093,-0.7703827487970267,-0.6141351549551921,-0.7931000953157945,-0.8269626766353209,-0.8195887372871344,0.1066736731476615,-0.7870632914363349,-0.826381087124762,-0.6932152270305441,-0.4608163240430327,-0.7516382346234585,-0.7926168381250734,-0.8021679256173521,-0.8324436580282656,-0.4865483611834283,-0.8799839525119304,0.3098518264361108,-0.8627099244822108,0.183383017597846,0.0622966062296606,-0.0361741263028816,0.2137305699481865,-0.3251741668235737,-0.8360020446089518,-0.4837932410543107,-0.8800022823886471,0.309623785821232,-0.8634744123937118,0.2566592941629003,0.0581125058112505,-0.032495401594114,0.1904145077720206,-0.2720768216908303,-0.42133265771472,-0.801466897284023,-0.7712296597351201,-0.7731649280622679,-0.8232368630886575,-0.8464218685468268,-0.8431611815754836,-0.9222372930842788,-0.4887256143906764,-0.7882733994182178,-0.7904468288565296,-0.8283322984059277,-0.8099583048603038,-0.8558922525601458,-0.7901940985037161,-0.9067467438533148,-0.8876438389446186,-0.3990890896993969,-0.9030260130467138,0.0949774712615171,-0.8460574967921852,-0.2279818765421634,-0.6441964139582419,-0.8810707742898993,-0.3990880659740095,-0.9030283124965756,0.0949776517572022,-0.8460530890940925,-0.2279763335055989,-0.6441986260676149,-0.2102698467184047,0.8823798922785828,0.8823798922785828,0.0100830605453549,0.0804826650454236,0.0529754773237209,-0.1625370787205565,-0.2102704016827643,0.882306447415103,0.882306447415103,0.0124940503116036,0.0778917105178806,0.0499278139217308,-0.1374876390236319
2,-0.9998430305567184,-0.4869884073357922,0.2238079650657567,0.5313082875302165,0.1193238721986268,0.0155938215948561,0.170020209120464,0.0259767687434,0.2817653890824623,-0.1505556720486475,-0.9998953537044788,-0.4903038735104485,0.2272405942678369,0.529387386383828,0.1190796472873005,-0.0222452146921884,0.1679114313329234,0.038859556494192,0.3282229965156794,-0.1757181799119312,0.0940620073568049,-0.7969510881413896,-0.8640961413093857,-0.7735189024947787,-0.579278064734346,-0.7968258933120648,-0.8345000618100147,-0.8312884114095268,0.0982658959537571,-0.7900255261979404,-0.8585752285639093,-0.7703827487970267,-0.6141351549551921,-0.7931000953157945,-0.8269626766353209,-0.8195887372871344,-0.8357981867641089,-0.4910554978906734,-0.8779202575571787,0.3121964085197911,-0.8619323441784725,0.1310702952206943,0.0677204401053773,-0.0493562231759656,0.2158894645941277,-0.4076445113914517,-0.8324436580282656,-0.4865483611834283,-0.8799839525119304,0.3098518264361108,-0.8627099244822108,0.183383017597846,0.0622966062296606,-0.0361741263028816,0.2137305699481865,-0.3251741668235737,-0.4274132252343552,-0.7866359971043239,-0.7780310628423255,-0.7447354099915031,-0.7948850371498957,-0.8151950328768823,-0.8252626085616867,-0.9194964823087524,-0.42133265771472,-0.801466897284023,-0.7712296597351201,-0.7731649280622679,-0.8232368630886575,-0.8464218685468268,-0.8431611815754836,-0.9222372930842788,-0.8797364581280875,-0.3990882448848161,-0.9030281061905469,0.094976873461434,-0.8460570930584645,-0.2279778600812096,-0.6441982525548884,-0.8876438389446186,-0.3990890896993969,-0.9030260130467138,0.0949774712615171,-0.8460574967921852,-0.2279818765421634,-0.6441964139582419,-0.2102715015880538,0.8823735552622756,0.8823735552622756,0.0063114848437072,0.0802438637604187,0.0401364264471882,-0.1574109665292994,-0.2102698467184047,0.8823798922785828,0.8823798922785828,0.0100830605453549,0.0804826650454236,0.0529754773237209,-0.1625370787205565
3,-0.9997907074089576,-0.4863936707597074,0.2203702058744064,0.5355253946915757,0.1190851159392556,0.0572758850048036,0.1754678850716107,0.0756071805702216,0.3265969802555168,-0.1270706647095827,-0.9998430305567184,-0.4869884073357922,0.2238079650657567,0.5313082875302165,0.1193238721986268,0.0155938215948561,0.170020209120464,0.0259767687434,0.2817653890824623,-0.1505556720486475,0.0903836048344718,-0.7947701612807381,-0.8652142928869814,-0.7481327815163424,-0.5445830939878209,-0.7961745364040074,-0.842618071602451,-0.8315980840779214,0.0940620073568049,-0.7969510881413896,-0.8640961413093857,-0.7735189024947787,-0.579278064734346,-0.7968258933120648,-0.8345000618100147,-0.8312884114095268,-0.8386144235294057,-0.4947208244469201,-0.8760763153384414,0.3150056469325529,-0.8612397750066851,0.1362631022213675,0.0683403068340306,-0.0533415082771306,0.2370466321243522,-0.4562229335341743,-0.8357981867641089,-0.4910554978906734,-0.8779202575571787,0.3121964085197911,-0.8619323441784725,0.1310702952206943,0.0677204401053773,-0.0493562231759656,0.2158894645941277,-0.4076445113914517,-0.452748923232835,-0.7834417289828651,-0.7740573516229199,-0.7409922440735807,-0.7799811009153778,-0.816038787113042,-0.8233304301704878,-0.9115758794814436,-0.4274132252343552,-0.7866359971043239,-0.7780310628423255,-0.7447354099915031,-0.7948850371498957,-0.8151950328768823,-0.8252626085616867,-0.9194964823087524,-0.878718492877872,-0.3990886941630028,-0.903025721347472,0.0949760454825019,-0.8460560366734975,-0.2279779259455664,-0.6441988616282392,-0.8797364581280875,-0.3990882448848161,-0.9030281061905469,0.094976873461434,-0.8460570930584645,-0.2279778600812096,-0.6441982525548884,-0.210268203097349,0.8824102242079421,0.8824102242079421,0.0122987298067921,0.0778368649016353,0.0543005672254666,-0.1342609265674624,-0.2102715015880538,0.8823735552622756,0.8823735552622756,0.0063114848437072,0.0802438637604187,0.0401364264471882,-0.1574109665292994
4,-0.9997383842611972,-0.4884596217411017,0.2154853707161895,0.5402117024319353,0.1185949540026174,0.0909762766979527,0.1986644407345577,0.1030623020063356,0.3619047619047619,-0.1109247221639756,-0.9997907074089576,-0.4863936707597074,0.2203702058744064,0.5355253946915757,0.1190851159392556,0.0572758850048036,0.1754678850716107,0.0756071805702216,0.3265969802555168,-0.1270706647095827,0.1284813452443509,-0.7875848264712219,-0.8532715345273906,-0.7296405825131238,-0.418229257152128,-0.7634185042477116,-0.8284218717485505,-0.8358962576424172,0.0903836048344718,-0.7947701612807381,-0.8652142928869814,-0.7481327815163424,-0.5445830939878209,-0.7961745364040074,-0.842618071602451,-0.8315980840779214,-0.8378259021027161,-0.4967154854565082,-0.8750797259145703,0.3164890527608633,-0.860859180625677,0.175112991633811,0.0743840074384007,-0.0576333537706928,0.3104490500863557,-0.4588589719450198,-0.8386144235294057,-0.4947208244469201,-0.8760763153384414,0.3150056469325529,-0.8612397750066851,0.1362631022213675,0.0683403068340306,-0.0533415082771306,0.2370466321243522,-0.4562229335341743,-0.4471750696731694,-0.7671796912506486,-0.7684606021242387,-0.7293449492148284,-0.7691411185515737,-0.8064110778830194,-0.7935810849760001,-0.8923946684204933,-0.452748923232835,-0.7834417289828651,-0.7740573516229199,-0.7409922440735807,-0.7799811009153778,-0.816038787113042,-0.8233304301704878,-0.9115758794814436,-0.8692536432542066,-0.3990874887513251,-0.9030254372776708,0.0949762389928625,-0.8460561274614773,-0.2279759655426705,-0.6441988318015368,-0.878718492877872,-0.3990886941630028,-0.903025721347472,0.0949760454825019,-0.8460560366734975,-0.2279779259455664,-0.6441988616282392,-0.2102695848939766,0.8824584921372738,0.8824584921372738,0.0039936567039258,0.0820155834961946,0.0270894487254057,-0.1442472684262636,-0.210268203097349,0.8824102242079421,0.8824102242079421,0.0122987298067921,0.0778368649016353,0.0543005672254666,-0.1342609265674624
5,-0.9996860611134366,-0.4886553336973618,0.2065400983143101,0.546184376750682,0.1182739072037034,0.1153647180548369,0.212898690800457,0.0405491024287221,0.3684088269454123,-0.0790522122038163,-0.9997383842611972,-0.4884596217411017,0.2154853707161895,0.5402117024319353,0.1185949540026174,0.0909762766979527,0.1986644407345577,0.1030623020063356,0.3619047619047619,-0.1109247221639756,0.1629006831318969,-0.767595479819578,-0.8389177671050322,-0.7144329670156228,-0.3691435003359604,-0.75579184666359,-0.825279163880128,-0.825894355223032,0.1284813452443509,-0.7875848264712219,-0.8532715345273906,-0.7296405825131238,-0.418229257152128,-0.7634185042477116,-0.8284218717485505,-0.8358962576424172,-0.8246435704591578,-0.4969193609314825,-0.8776347305626778,0.3138424658802776,-0.8602040501707606,0.2401192422348303,0.0701999070199906,-0.0999386879215205,0.3095854922279792,-0.3635850122387498,-0.8378259021027161,-0.4967154854565082,-0.8750797259145703,0.3164890527608633,-0.860859180625677,0.175112991633811,0.0743840074384007,-0.0576333537706928,0.3104490500863557,-0.4588589719450198,-0.5024068913098556,-0.742694471674769,-0.7198232180298625,-0.7021460450078348,-0.7494156095307527,-0.7799318973088267,-0.7685551329079698,-0.8596672119650737,-0.4471750696731694,-0.7671796912506486,-0.7684606021242387,-0.7293449492148284,-0.7691411185515737,-0.8064110778830194,-0.7935810849760001,-0.8923946684204933,-0.8435856721855481,-0.3990861326568188,-0.9030255548586306,0.0949758638806457,-0.8460547952696045,-0.2279740137033794,-0.6441975905831478,-0.8692536432542066,-0.3990874887513251,-0.9030254372776708,0.0949762389928625,-0.8460561274614773,-0.2279759655426705,-0.6441988318015368,-0.2102701474815527,0.8823590452322323,0.8823590452322323,0.0180733134653007,0.0785521980696136,0.054817241941228,-0.1399932987502369,-0.2102695848939766,0.8824584921372738,0.8824584921372738,0.0039936567039258,0.0820155834961946,0.0270894487254057,-0.1442472684262636
6,-0.999633737965676,-0.4867892111982007,0.1963582656652163,0.5533169142871129,0.1180439748110299,0.1211292587391913,0.2106141815306213,-0.0082365364308343,0.3921022067363531,-0.0520025162507863,-0.9996860611134366,-0.4886553336973618,0.2065400983143101,0.546184376750682,0.1182739072037034,0.1153647180548369,0.212898690800457,0.0405491024287221,0.3684088269454123,-0.0790522122038163,0.1605359957961113,-0.7362247188161302,-0.799572058464304,-0.6511465606280602,-0.2472713158653292,-0.7245431167446228,-0.8081661508179019,-0.8070291932990429,0.1629006831318969,-0.767595479819578,-0.8389177671050322,-0.7144329670156228,-0.3691435003359604,-0.75579184666359,-0.825279163880128,-0.825894355223032,-0.8016711539351664,-0.4969123988727946,-0.8828466856663659,0.3074393500049853,-0.859076842288222,0.2807000673141648,0.0618317061831706,-0.1339668914776211,0.221502590673575,-0.2479758990773865,-0.8246435704591578,-0.4969193609314825,-0.8776347305626778,0.3138424658802776,-0.8602040501707606,0.2401192422348303,0.0701999070199906,-0.0999386879215205,0.3095854922279792,-0.3635850122387498,-0.5226754497086394,-0.7514500876260612,-0.713676921718307,-0.6729482668738663,-0.7407975462573022,-0.7734105742441677,-0.7617719451742307,-0.8468369899974955,-0.5024068913098556,-0.742694471674769,-0.7198232180298625,-0.7021460450078348,-0.7494156095307527,-0.7799318973088267,-0.7685551329079698,-0.8596672119650737,-0.846547191931531,-0.3990907921269146,-0.903023245852458,0.0949727775291052,-0.8460590581014285,-0.2279835927137367,-0.6441974746078412,-0.8435856721855481,-0.3990861326568188,-0.9030255548586306,0.0949758638806457,-0.8460547952696045,-0.2279740137033794,-0.6441975905831478,-0.2102729795865892,0.8823776104064427,0.8823776104064427,0.0070440540959575,0.0792101141394203,0.0358524547049107,-0.1457470461170863,-0.2102701474815527,0.8823590452322323,0.8823590452322323,0.0180733134653007,0.0785521980696136,0.054817241941228,-0.1399932987502369
7,-0.9995814148179154,-0.4834660804468228,0.1819140906630328,0.5614794248749488,0.1179363453599421,0.1326583401079002,0.2505052280115984,-0.0650475184794087,0.4413472706155633,0.0280981337806668,-0.999633737965676,-0.4867892111982007,0.1963582656652163,0.5533169142871129,0.1180439748110299,0.1211292587391913,0.2106141815306213,-0.0082365364308343,0.3921022067363531,-0.0520025162507863,0.1489753021544928,-0.7054471812263441,-0.7577980907645443,-0.5993467330977804,-0.1541234469313345,-0.7009297112196449,-0.7993360895967163,-0.7893961932853794,0.1605359957961113,-0.7362247188161302,-0.799572058464304,-0.6511465606280602,-0.2472713158653292,-0.7245431167446228,-0.8081661508179019,-0.8070291932990429,-0.7836038222198145,-0.4987851770250383,-0.8870866324372818,0.2983917335545525,-0.8580226613545288,0.2753149341282816,0.0821323415465674,-0.1618638871857756,0.2141623488773747,-0.1666352852570137,-0.8016711539351664,-0.4969123988727946,-0.8828466856663659,0.3074393500049853,-0.859076842288222,0.2807000673141648,0.0618317061831706,-0.1339668914776211,0.221502590673575,-0.2479758990773865,-0.4720040537116797,-0.751229556190971,-0.7029485307165877,-0.6408252028091024,-0.7456186665936766,-0.7646888801863306,-0.7540867494118343,-0.8241484615735137,-0.5226754497086394,-0.7514500876260612,-0.713676921718307,-0.6729482668738663,-0.7407975462573022,-0.7734105742441677,-0.7617719451742307,-0.8468369899974955,-0.8416866944150836,-0.399080349439928,-0.9030309401812658,0.0949823006893814,-0.8460465714375096,-0.2279670868765047,-0.6441993394871841,-0.846547191931531,-0.3990907921269146,-0.903023245852458,0.0949727775291052,-0.8460590581014285,-0.2279835927137367,-0.6441974746078412,-0.2102756420793496,0.8823207266074418,0.8823207266074418,0.0107531594772985,0.0842117162309313,0.0396194225854991,-0.146024867151829,-0.2102729795865892,0.8823776104064427,0.8823776104064427,0.0070440540959575,0.0792101141394203,0.0358524547049107,-0.1457470461170863
8,-0.9995290916701548,-0.4847276390358704,0.1637498697569868,0.5605226481607498,0.1184051781909427,0.0583105461532775,0.3891573675423954,-0.0500527983104542,0.4543554006968641,0.0580834556510799,-0.9995814148179154,-0.4834660804468228,0.1819140906630328,0.5614794248749488,0.1179363453599421,0.1326583401079002,0.2505052280115984,-0.0650475184794087,0.4413472706155633,0.0280981337806668,0.1833946400420388,-0.687038510801507,-0.7157018097934547,-0.5555834456329365,-0.0789072448081082,-0.6774559313113547,-0.7877813764391726,-0.7770510927408683,0.1489753021544928,-0.7054471812263441,-0.7577980907645443,-0.5993467330977804,-0.1541234469313345,-0.7009297112196449,-0.7993360895967163,-0.7893961932853794,-0.7722481814354243,-0.5028148164551868,-0.8882003177662187,0.2875328428620525,-0.8576363757296537,0.2637753630156746,0.1145203781187044,-0.1992642550582465,0.2379101899827288,-0.2114479382413858,-0.7836038222198145,-0.4987851770250383,-0.8870866324372818,0.2983917335545525,-0.8580226613545288,0.2753149341282816,0.0821323415465674,-0.1618638871857756,0.2141623488773747,-0.1666352852570137,-0.3139092982011654,-0.7462582614952016,-0.7018637920082782,-0.606210436119794,-0.7258231140167632,-0.7495914086817155,-0.7311925950818985,-0.8193643725020355,-0.4720040537116797,-0.751229556190971,-0.7029485307165877,-0.6408252028091024,-0.7456186665936766,-0.7646888801863306,-0.7540867494118343,-0.8241484615735137,-0.8427640523608264,-0.3990927842416288,-0.903007396488216,0.0949883901466415,-0.846073132240607,-0.2279625821704574,-0.6442020993786901,-0.8416866944150836,-0.399080349439928,-0.9030309401812658,0.0949823006893814,-0.8460465714375096,-0.2279670868765047,-0.6441993394871841,-0.21016320756051,0.8824088652319597,0.8824088652319597,0.0224937181571794,0.0717141396680804,0.0596805201323214,-0.1305633291846163,-0.2102756420793496,0.8823207266074418,0.8823207266074418,0.0107531594772985,0.0842117162309313,0.0396194225854991,-0.146024867151829
9,-0.9994767685223944,-0.4877019512494864,0.1405589798651405,0.5531577221041297,0.1194191024989473,0.0093858547040129,0.4891485809682806,-0.0663146779303063,0.3282229965156794,0.0555672048647515,-0.9995290916701548,-0.4847276390358704,0.1637498697569868,0.5605226481607498,0.1184051781909427,0.0583105461532775,0.3891573675423954,-0.0500527983104542,0.4543554006968641,0.0580834556510799,0.1694692590646347,-0.6539072121986975,-0.6801134357369552,-0.492877504993478,0.0021738107918478,-0.6476412915771982,-0.7726452668600202,-0.7480364546494888,0.1833946400420388,-0.687038510801507,-0.7157018097934547,-0.5555834456329365,-0.0789072448081082,-0.6774559313113547,-0.7877813764391726,-0.7770510927408683,-0.7474041796098149,-0.5063065374664204,-0.8891567020768248,0.2724042075706311,-0.8578489112833698,0.3035868833541687,0.1569812490314582,-0.2418761496014715,0.2050949913644213,-0.2400677838448503,-0.7722481814354243,-0.5028148164551868,-0.8882003177662187,0.2875328428620525,-0.8576363757296537,0.2637753630156746,0.1145203781187044,-0.1992642550582465,0.2379101899827288,-0.2114479382413858,-0.2860400304028376,-0.7368686090813545,-0.6959795691326559,-0.5726543991523465,-0.7239884845991171,-0.7408265006097742,-0.7137462422539351,-0.8153823463862533,-0.3139092982011654,-0.7462582614952016,-0.7018637920082782,-0.606210436119794,-0.7258231140167632,-0.7495914086817155,-0.7311925950818985,-0.8193643725020355,-0.8372756060266986,-0.3989994729953486,-0.9031043454059114,0.0950512285667009,-0.8459526124932659,-0.2278608021287775,-0.644209264133103,-0.8427640523608264,-0.3990927842416288,-0.903007396488216,0.0949883901466415,-0.846073132240607,-0.2279625821704574,-0.6442020993786901,-0.2103246285872551,0.8823283006746374,0.8823283006746374,-0.0207747108432912,0.0905187157418516,-0.0126952711372884,-0.1674607913889571,-0.21016320756051,0.8824088652319597,0.8824088652319597,0.0224937181571794,0.0717141396680804,0.0596805201323214,-0.1305633291846163
